"code","country","year","prev_sfi","prev_msfi","n_msfi","n_sfi","oecd_food_aid","oecd_tot_aid","cpi","food_exp_shr_merch","food_imp_shr_merch","food_prod","fdi_netin","gdp","gdp_grw","gdp_pc_grw","gdp_pc","infl","remmit_gdp","pop_growth","pop","log_gdp","log_gdp_pc","gov_score","e_pt_coup","subreg","reg","disast_affect","prec_z","net_dens","food_exp","food_imp","ad_sdg2_aid","ad_sdg2_proj","ad_tot_aid","ad_tot_proj","ad_exc2_aid","ad_exc2_proj","fight","oecd_dnr","social.infrastructure.and.services","health","production.sectors","agriculture..forestry..fishing","agriculture","forestry","fishing","industry..mining..construction","sector.allocable","food.security.policy.and.administrative.management","household.food.security.programmes","food.safety.and.quality","cntr.x","gdp_deflate_2015","gdp_deflate_2020","cntr.y","dod_totl_gd_zs_Central.government.debt..total....of.GDP.","prm_uner_zs_Children.out.of.school....of.primary.school.age.","xpd_chex_gd_zs_Current.health.expenditure....of.GDP.","clc_mdat_zs_Droughts..floods..extreme.temperatures....of.population..average.1990.2009.","exp_gnfs_zs_Exports.of.goods.and.services....of.GDP.","exp_gnfs_kd_zg_Exports.of.goods.and.services..annual...growth.","exp_gnfs_kd_Exports.of.goods.and.services..constant.2015.US..","exp_gnfs_kn_Exports.of.goods.and.services..constant.LCU.","hou_fema_zs_Female.headed.households....of.households.with.a.female.head.","klt_dinv_cd_Foreign.direct.investment..net..BoP..current.US..","gdp_mktp_kn_GDP..constant.LCU.","gdp_defl_zs_GDP.deflator..base.year.varies.by.country.","gdp_defl_zs_ad_GDP.deflator..linked.series..base.year.varies.by.country.","gdp_pcap_pp_kd_GDP.per.capita..PPP..constant.2021.international...","gdp_mktp_pp_kd_GDP..PPP..constant.2021.international...","pov_gini_Gini.index","hiv_incd_tl_p3_Incidence.of.HIV..all..per.1.000.uninfected.population.","mlr_incd_p3_Incidence.of.malaria..per.1.000.population.at.risk.","dst_frst_10_Income.share.held.by.lowest.10.","dst_04th_20_Income.share.held.by.fourth.20.","dst_10th_10_Income.share.held.by.highest.10.","dst_05th_20_Income.share.held.by.highest.20.","dst_frst_20_Income.share.held.by.lowest.20.","dst_03rd_20_Income.share.held.by.third.20.","dst_02nd_20_Income.share.held.by.second.20.","gdp_defl_kd_zg_Inflation..GDP.deflator..annual...","gdp_defl_kd_zg_ad_Inflation..GDP.deflator..linked.series..annual...","dyn_le00_ma_in_Life.expectancy.at.birth..male..years.","dyn_le00_in_Life.expectancy.at.birth..total..years.","dyn_le00_fe_in_Life.expectancy.at.birth..female..years.","dyn_imrt_in_Mortality.rate..infant..per.1.000.live.births.","dyn_mort_Mortality.rate..under.5..per.1.000.live.births.","oda_oatl_kd_Net.official.aid.received..constant.2021.US..","oda_alld_kd_Net.official.development.assistance.and.official.aid.received..constant.2021.US..","oda_odat_kd_Net.official.development.assistance.received..constant.2021.US..","pov_dday_Poverty.headcount.ratio.at..2.15.a.day..2017.PPP.....of.population.","pov_umic_Poverty.headcount.ratio.at..6.85.a.day..2017.PPP.....of.population.","pov_lmic_Poverty.headcount.ratio.at..3.65.a.day..2017.PPP.....of.population.","pov_nahc_Poverty.headcount.ratio.at.national.poverty.lines....of.population.","pov_sopo_Poverty.headcount.ratio.at.societal.poverty.line....of.population.","dst_50md_Proportion.of.people.living.below.50.percent.of.median.income....","gdp_totl_rt_zs_Total.natural.resources.rents....of.GDP.","Var.84","Data.from.database..World.Development.Indicators","Last.Updated..11.13.2024","ec_dwntrn","cntr","e_pt_coup_attempts","e_autoc","e_democ","e_p_polity","e_polcomp","e_polity2","e_regiongeo","e_regionpol","e_regionpol_6C","e_regionpol_7C","Number_of_Events.x","Area.x","Average.dietary.energy.supply.adequacy..percent...3.year.average.","Dietary.energy.supply.used.in.the.estimation.of.prevalence.of.undernourishment..kcal.cap.day.","Prevalence.of.undernourishment..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Number.of.severely.food.insecure.male.adults..million...3.year.average.","Number.of.severely.food.insecure.female.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.male.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.female.adults..million...3.year.average.","Value.of.food.imports.in.total.merchandise.exports..percent...3.year.average.","Percentage.of.children.under.5.years.affected.by.wasting..percent.","Number.of.children.under.5.years.affected.by.wasting..million.","Percentage.of.children.under.5.years.of.age.who.are.stunted..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.stunted..modeled.estimates...million.","Percentage.of.children.under.5.years.of.age.who.are.overweight..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.overweight..modeled.estimates...million.","Area.y","Prevalence.of.unaffordability..PUA...percent","Number.of.people.unable.to.afford.a.healthy.diet..NUA...million","country.x","bd_best","bd_high","bd_low","Number_of_Events.y","Category","Total.Four.wheeled.Vehicles.in.Use.Rate.by.Network","Entity","Annual.precipitation","country.y","na_prev","change_msfi","change_sfi","change_abs_msfi","change_abs_sfi","ad_sdg2_aid_gdp","ad_exc2_aid_gdp","ad_sdg2_aid_lag","ad_exc2_aid_lag","ad_sdg2_aid_gdp_lag","ad_exc2_aid_gdp_lag","food_imp_gdp","food_exp_gdp","food_imp_net","food_imp_net_gdp"
"BLZ","Belize",2017,NA,38.8995094242296,NA,NA,NA,7250.196,105.676551744532,87.4463019382702,20.5291244404484,103.64,1.40433712392807,2154673433.68323,-1.81336514835535,-3.74726133858346,5750.50356874356,1.14765339305816,3.98005543726632,1.9892678402512,0.374693,21.4909050101249,8.65704270712953,-0.387113434076309,0,"Latin America and the Caribbean","Americas",1e-20,0.71054809083518,0.2,0,0,6.00652174339974,24,76343447,264,66.991546939659,240,0,"DAC",4265.398,2011.414,67.757,34.625,34.625,NA,NA,13.377,7090.742,NA,NA,NA,"Belize",100.048478366816,104.633531316977,"Belize",NA,0.230800002813339,4.61620188,NA,49.7956096981231,-6.94379389290202,968967156.267217,1901858585.38967,NA,-31574436.7250862,4307258778.65604,105.248601654506,105.248601654506,11523.0105371211,4317591387.18551,NA,0.45,0.0270753235501164,NA,NA,NA,NA,NA,NA,NA,3.03193300945088,3.03193300945088,70.731,73.562,76.845,12.2,14.2,NA,38240001.6784668,38240001.6784668,NA,NA,NA,NA,NA,NA,0.740544655771488,NA,NA,NA,0,"Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Belize",120,2761,6,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,14.2,NA,7.1,NA,"Belize",65.6,0.2,NA,NA,NA,NA,NA,"Belize",NA,"Belize",1701.5741,"Belize",1,-0.552223263120378,NA,NA,NA,0.278767150952064,3.1091276242796,5.35411829273307,68.0958113643197,0.24398261450806,3.10306817768,0,0,0,0
"BRA","Brazil",2017,0.7,15.6,32.3,1.4,NA,568470.02,155.668786230018,36.1004202021097,6.32149411569174,106.98,3.33825981744108,1766233131755.03,1.32286905404399,0.523296588574212,8470.94060378721,3.44637335032669,0.130785125423529,0.79226340042227,208.50496,28.1998702205839,9.04439683269492,-0.172717750072479,0,"Latin America and the Caribbean","Americas",11.5534914267169,-0.531394173747588,0.19,80092642,9697482000,464.905033058399,210,4913631589,2169,3316.10503714364,1959,0,"DAC",273850.614,7289.219,24855.276,20281.615,16382.017,2729.559,1170.039,3380.233,555785.013,NA,NA,NA,"Brazil",145.816789378239,189.496978107014,"Brazil",83.6692026509366,4.22335004806519,9.47124863,NA,12.5189678700669,4.90879337691099,246006394227.265,504908899100,NA,-47544978339.99,4029774689200,163.4205261562,163.4205261562,17401.3227717581,3628262108472.51,53.3,0.24,5.2192590619221,1,19.4,42,57.8,3.2,12.1,7.4,3.67138451275035,3.67138451275035,71.635,74.827,78.032,13.7,15.3,NA,314109985.351563,314109985.351563,5.3,27.1,11,NA,29.1,23.1,2.73375767842298,NA,NA,NA,1,"Brazil",0,0,8,8,9,8,18,2,2,2,1,"Brazil",132,3237,NA,NA,0.9,13.3,18,NA,0.8,10.4,14.8,4,NA,NA,6.8,1,9,1.3,"Brazil",27.4,56.2,"Brazil",3,6,3,6,"Brazil",43.3,"Brazil",1747.5599,"Brazil",0,-0.172932330827068,0,-0.1875,0.0666666666666667,0.0263218385330844,0.187750132047889,51.756681324293,3066.62479103224,0.00296910716383309,0.175921975730857,0.00549048810468414,4.53465856573619e-05,9617389358,0.544514151902677
"BWA","Botswana",2017,21.5,51.4,1.2,0.5,NA,81092.982,141.143033956383,1.75631284947871,12.537601456042,93.21,1.61796092921323,15102373014.4202,4.1143636634186,1.97194438915353,6287.83474936723,3.30828076768219,0.241888757952352,2.07922251369081,2.40184,23.4381177216929,8.74637205344679,0.485551923513412,0,"Sub-Saharan Africa","Africa",8.08641027532378,1.70052804346571,0.06,107503,681619000,4.66784902210673,11,126945443,326,106.344521042591,315,0,"DAC",68170.523,5685.987,3301.768,2290.899,707.256,1583.643,NA,941.455,80584.199,NA,NA,NA,"Botswana",89.3616216596857,102.187266537737,"Botswana",14.6807691758665,NA,6.62986994,NA,42.9200424885539,-5.45744865055397,6223210387.73868,84890714100,NA,-261440939.247637,171182900000,97.3501228802643,97.3501228802643,16376.9029238166,39334700518.5398,NA,4.14,1.83939546751354,NA,NA,NA,NA,NA,NA,NA,-2.64991927643297,-2.64991927643297,63.968,66.753,69.428,35.4,44.3,NA,112779998.779297,112779998.779297,NA,NA,NA,NA,NA,NA,0.880112468848718,NA,NA,NA,1,"Botswana",0,0,8,8,9,8,9,4,4,4,1,"Botswana",110,2550,20.9,19,24.1,47.5,55.2,0.1,0.2,0.4,0.4,9,NA,NA,22.9,0.1,10.3,NA,"Botswana",63.5,1.4,NA,NA,NA,NA,NA,"Botswana",15.43,"Botswana",630.75745,"Botswana",0,-0.105376344086021,-0.168478260869565,-0.0909090909090908,-0.25,0.0309080501299347,0.704157690589753,5.95069569335656,123.749003645984,0.0410235460928488,0.853114193132539,0.0451332382897158,7.11828531167605e-06,681511497,4.51261200044041
"CAF","Central African Republic",2017,NA,51.8192377148697,NA,NA,8722.406,275412.589,145.470469904858,1.38350578026846,21.0707546481169,108.19,0.332412482969051,1856804600.57752,4.52727821346231,2.59092350135077,371.603131036313,4.18072331871267,0,1.86986089522388,4.996741,21.3421228906129,5.91782643272849,-1.47239427566528,0,"Sub-Saharan Africa","Africa",8.1605182474775,-1.11880690933782,0.120477199534811,3945,88744000,74.2105350616034,86,566258925,826,426.945287740898,740,1,"DAC",52878.265,6425.498,1814.123,1814.123,1814.123,NA,NA,NA,59233.124,NA,NA,NA,"Central African Republic",153.831707444311,173.815355075019,"Central African Republic",NA,15.1403532028198,6.66541576,NA,17.2597737600181,22.9352943232139,326539608.808417,2.46248e+11,NA,NA,7.13614e+11,168.623933947484,168.623933947484,1058.96908809563,5291394260.22005,NA,1.69,333.028668085858,NA,NA,NA,NA,NA,NA,NA,6.44370628779525,6.44370628779525,51.552,53.721,56.051,81.2,110.2,NA,574280029.296875,574280029.296875,NA,NA,NA,NA,NA,NA,13.4175903775497,NA,NA,NA,1,"Central African Republic",0,1,7,6,6,6,7,4,4,4,1,"Central African Republic",105,2258,22.6,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,40.9,0.4,2.7,NA,"Central African Republic",86.9,4.2,"Central African Republic",708,864,648,98,NA,NA,"Central African Republic",1172.8578,"Central African Republic",1,-0.233666222404487,NA,NA,NA,3.99667983580619,22.993549650195,94.5195633072835,410.874963768026,5.32090058768837,23.1298660264892,0.0477939358683181,2.12461774317717e-06,88740055,4.77918112505749
"CIV","Cote d'Ivoire",2017,7.5,35.7,8.6,1.8,1574.485,728591.843,112.451978676858,55.3419949882442,20.9293744697827,109.42,1.85673486381974,52739979047.0283,7.41076242584926,4.66846126110498,2122.50261940544,0.685881065304603,0.585852971887002,2.58625429610958,24.848016,24.6886396205834,7.66035115229802,-0.540787959098816,0,"Sub-Saharan Africa","Africa",5.41610040220442,-0.288284466371341,0.142194821455665,8059910,2132189000,40.7725865707858,139,1620429740,1098,1528.47034806615,959,0,"DAC",234818.152,15665.648,14431.845,12909.895,4967.823,NA,7942.072,1369.418,286061.138,NA,NA,NA,"Cote d'Ivoire",100,103.261878975731,"Cote d'Ivoire",NA,17.1400604248047,3.24693036,NA,25.4987866021143,17.5401816904859,14606742691.3464,8635677148800,NA,-298983969.657158,31180492564878,97.79078036229,97.79078036229,5977.68664642192,148533653433.278,NA,0.55,251.844533583687,NA,NA,NA,NA,NA,NA,NA,-1.04167724810101,-1.04167724810101,57.348,58.48,59.723,60,81.5,NA,922909973.144531,922909973.144531,NA,NA,NA,NA,NA,NA,3.38876801583982,NA,NA,NA,1,"Cote d'Ivoire",0,1,5,4,6,4,6,4,4,4,1,"Côte d'Ivoire",124,2778,11.9,7.4,7.6,35.7,35.6,0.5,0.5,2.5,2.4,11,NA,NA,24.8,1,2.5,0.1,"Côte d'Ivoire",53.5,14.3,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",1266.9116,"Côte d'Ivoire",0,-0.0469208211143695,-0.209677419354839,-0.075,-0.2,0.0773086893614972,2.89812467825065,56.9618048629776,1049.72736381715,0.116008974596466,2.13788512100728,0.040428324745801,0.000152823534359257,2124129090,4.02755012114417
"CMR","Cameroon",2017,26.6,55.3,13.1,6.3,5379.864,629818.637,114.583313019794,21.9367406954203,22.8141277684289,103.19,2.25620975714427,34863580364.1412,3.54117654926007,0.648212633716412,1429.23468505978,0.64040914988195,0.87759950806007,2.83379809494988,24.393181,24.2747085787104,7.26489439471832,-1.00801032781601,0,"Sub-Saharan Africa","Africa",9.46420709593323,-0.526597297562141,0.26,957497,1299083000,152.86969648293,172,1694725981,1423,1452.3691363158,1251,1,"DAC",278306.311,46284.174,24076.323,22308.567,7321.584,14860.931,126.052,1687.356,399387.956,NA,NA,NA,"Cameroon",99.3425421379959,104.880584583365,"Cameroon",NA,6.68005990982056,3.39752436,NA,18.3510985830022,-1.57090398872464,6837900927.83576,3.737652e+12,NA,-792575629.555712,2.0748167e+13,101.025141160663,101.025141160663,4743.99263954056,115721071118.981,NA,0.82,245.064604122956,NA,NA,NA,NA,NA,NA,NA,1.02514116066253,1.02514116066253,59.465,60.81,62.163,54.3,82.7,NA,1358560058.59375,1358560058.59375,NA,NA,NA,NA,NA,NA,6.08352640758934,NA,NA,NA,1,"Cameroon",0,5,1,-4,6,-4,7,4,4,4,1,"Cameroon",124,2749,5.3,27.7,25.5,55.5,55.1,1.8,1.7,3.7,3.8,25,NA,NA,29.5,1.2,8.5,0.3,"Cameroon",52.4,12.6,"Cameroon",227,306,227,69,"Cameroon",NA,"Cameroon",1708.5596,"Cameroon",0,-0.108216432865731,-0.192825112107623,-0.139130434782609,-0.235294117647059,0.438479625116654,4.16586340572648,128.428927730613,776.235583678499,0.381420443376631,2.30533825768911,0.0372618929677162,2.74641040879677e-05,1298125503,3.72344288636282
"COD","Democratic Republic of the Congo",2017,NA,54.7305274165192,NA,NA,61167.566,1361708.074,150.707437323652,0.59710088348942,13.3983576538355,103.91,2.75644331422703,40274584268.021,3.7269476588301,0.216643094607846,477.847891218238,3.90131705325458,2.83091985189982,3.44276695760094,84.283273,24.4189864436227,6.16929246264027,-1.55632436275482,0,"Sub-Saharan Africa","Africa",6.21460809842219,-0.894459487208646,0.127679521962721,92327,732820000,155.128971625479,284,2628142637,2510,1066.2469174716,2226,1,"DAC",668025.21,172602.366,56356.614,36492.333,29608.828,6625.204,258.301,19828.45,821613.507,NA,NA,NA,"Congo, Dem. Rep.",325.378771568505,700.14631070378,"Congo, Dem. Rep.",NA,NA,4.00057793,NA,35.2505221787596,7.344238952035,11186180044.7891,3222242282100,NA,-1047979482.55526,11461614156000,485.761362834347,485.761362834347,1294.82172240946,109131812716.167,NA,0.24,317.119333003588,NA,NA,NA,NA,NA,NA,NA,43.0686597641677,43.0686597641677,57.723,59.411,61.107,69.1,89.5,NA,2573750000,2573750000,NA,NA,NA,NA,NA,NA,24.7656558437341,NA,NA,NA,1,"Congo, Dem. Rep.",0,4,1,-3,6,-3,7,4,4,4,1,"Democratic Republic of the Congo",103,2192,32.1,NA,NA,NA,NA,NA,NA,NA,NA,10,6.4,1,41.7,6.6,4,0.6,"Democratic Republic of the Congo",94.8,82.6,"DR Congo (Zaire)",1494,2087,1450,212,NA,NA,"Democratic Republic of Congo",1542.0009,"Democratic Republic of the Congo",1,-0.168960356909384,NA,NA,NA,0.385178331309692,2.64744363436727,106.897854315575,1029.00435980166,0.275314775830899,2.65019449138313,0.0181955944007565,2.29243831259879e-06,732727673,1.81933019624439
"COL","Colombia",2017,4.7,22.3,10.6,2.2,3148.066,914402.151,131.877630006754,15.5107563447696,12.6402054672071,99.79,4.39318232765433,303691577641.583,1.35936086788746,-0.161953874918439,6280.89105010627,4.31431325695011,1.86578764806417,1.51228960592288,48.351671,26.4392784761196,8.74526713635684,-0.113293923437595,0,"Latin America and the Caribbean","Americas",10.3369892693381,-2.15137426056472,0.19,7169743,5432072000,130.114600807335,238,2686652239,3109,2070.66325481201,2871,1,"DAC",486443.533,14123.878,134624.085,119122.691,104919.344,13760.083,443.264,11739.793,820442.882,NA,NA,NA,"Colombia",99.9999999999999,122.077393324367,"Colombia",66.4502971170521,4.07456016540527,7.67864323,NA,15.1452897484006,2.56936653059925,47013955032.0365,1.28902e+14,NA,-10011316370.6558,8.32656e+14,110.546372091236,110.546372091236,17216.8550467602,832463710875.639,49.7,0.2,7.56340092311923,1.4,20.1,39,54.8,4.1,12.8,8.3,5.13373589963344,5.13373589963344,73.759,76.646,79.535,12.6,14.6,NA,952599975.585938,952599975.585938,4.3,33.7,12.1,NA,28.2,20.2,3.72823321108347,NA,NA,NA,1,"Colombia",0,0,7,7,7,7,18,2,2,2,4,"Colombia",130,3038,4.6,4.6,4.8,21.2,23.4,0.8,0.9,3.8,4.3,13,NA,NA,12,0.4,5.4,0.2,"Colombia",31.7,15.3,"Colombia",81,183,81,140,"Colombia",27.58,"Colombia",3088.4214,"Colombia",0,-0.115,0.0408163265306123,-0.127659574468085,0.0434782608695651,0.0428443231181393,0.681830978288047,36.3402905391261,3312.73594353207,0.01212884681032,1.10565067549148,0.0178868049031341,2.36086329942997e-05,5424902257,1.78631962701398
"CPV","Cabo Verde",2017,NA,18.5548479891614,NA,NA,1528.266,107001.304,107.935364262011,77.3238724515199,30.0997528072801,87.69,5.59469673480566,1907814790.72833,4.5513148102974,3.33731043975473,3376.93828299,0.784415251101334,10.8452795535663,1.16795054980192,0.564954,21.369224335412,8.12472474452712,0.437588483095169,0,"Sub-Saharan Africa","Africa",11.1562505210315,-1.56478934668065,0.56,1016,252045000,2.71524023001126,18,199051280,382,185.303058598609,364,0,"DAC",70162.607,1557.435,637.381,498.407,279.364,NA,219.043,1.819,100589.652,NA,NA,NA,"Cabo Verde",100,105.868035845509,"Cabo Verde",NA,11.5329303741455,5.2683692,NA,42.0688035837608,9.76994672990162,860583944.807992,85529732600,NA,-95827683.6412754,189609497000,102.998625643736,102.998625643736,7475.7381739837,4223448184.34479,NA,0.47,2.87974511192201,NA,NA,NA,NA,NA,NA,NA,1.2969136763507,1.2969136763507,72.176,76.593,80.694,13.7,15.9,NA,137740005.493164,137740005.493164,NA,NA,NA,NA,NA,NA,12.3203094483764,NA,NA,NA,1,"Cabo Verde",0,0,10,10,10,10,6,4,4,4,1,"Cabo Verde",105,2558,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,"Cabo Verde",30,0.2,NA,NA,NA,NA,NA,"Cabo Verde",NA,"Cape Verde",75.087326,"Cabo Verde",1,0.469939550581939,NA,NA,NA,0.142322003331082,9.7128431700578,1.68164638720415,145.535674454979,0.0921569230318523,7.97558871543422,0.132111880684067,5.3254645311358e-07,252043984,13.2111348137614
"CRI","Costa Rica",2017,1.9,12.9,0.6,NA,NA,82068.368,123.458369999913,43.2681155492233,13.4055451491915,104.26,4.83327522072814,61260269009.4174,4.15769896239459,3.14326598585389,12267.1620386503,1.62590692991732,0.92598024585171,0.978713315995535,4.993842,24.8383973296149,9.41468121825914,0.527636051177978,0,"Latin America and the Caribbean","Americas",1e-20,0.370383329880077,0.86,4924686,1917228000,113.039470983034,45,621034101,518,447.596470422244,473,0,"DAC",32101.493,174.549,3536.695,2479.513,2331.522,0.516,147.475,336.336,75663.538,NA,NA,NA,"Costa Rica",95.3528389066229,105.625344746431,"Costa Rica",NA,6.94087982177734,7.04522991,NA,32.7626831473135,6.95492449215065,19812845103.009,11251900411085.4,NA,-2652093384.4053,34343647498000,100,100,22525.4078853486,112488327964.985,48.3,0.16,0.00686560127791725,1.6,20.5,37,54,4.4,12.8,8.4,2.85888372957956,2.85888372957956,77.07,79.377,81.76,7.5,8.6,NA,107559997.558594,107559997.558594,1.2,12.9,3.1,22.1,23.4,18.7,1.13383955527767,NA,NA,NA,1,"Costa Rica",0,0,10,10,10,10,17,2,2,2,NA,"Costa Rica",121,3007,NA,1.8,2.1,11.6,14.3,NA,NA,0.2,0.3,19,NA,NA,8,NA,7.5,NA,"Costa Rica",14.3,0.7,NA,NA,NA,NA,NA,"Costa Rica",26.75,"Costa Rica",3550.5332,"Costa Rica",0,-0.057377049180328,-0.0555555555555555,0,NA,0.184523301661729,0.730647249285562,2.59944351116292,431.345235580057,0.00441970071440325,0.733394219824664,0.0312964345570417,8.03895588385833e-05,1912303314,3.12160449982031
"DOM","Dominican Republic",2017,23.7,54,5.7,2.5,10579.298,141296.239,125.353534364345,21.9128125199762,14.9273488032741,106.29,4.49748483387599,79446042998.4211,4.66670467732366,3.49047723780494,7461.65326899816,3.27955694678546,7.72243859104453,1.13014592909379,10.647244,25.0983439237602,8.91753228647237,-0.295960636436939,0,"Latin America and the Caribbean","Americas",1e-20,1.18992987307347,0.29,2018910,2818905000,21.947721022929,180,508885733,1086,406.442943568695,906,0,"DAC",93524.383,3513.453,2814.713,2075.918,1989.278,86.64,NA,489.372,112383.901,NA,NA,NA,"Dominican Republic",153.125023776997,181.897381073143,"Dominican Republic",NA,5.1202597618103,4.49336958,NA,23.6821453426385,4.85428692618737,19059287196.4909,616919048300,NA,-3570700000,2337101123100,162.708225793672,162.708225793672,19449.7377002892,207086103030.978,42.2,0.37,0.071614745407875,2.3,20.6,33.5,48.9,5.9,14.4,10.2,4.18137503365021,4.18137503365021,70.074,73.063,76.319,28.8,35,NA,130699996.948242,130699996.948242,1,25.5,5.4,25.6,22.2,14.2,1.03534454096242,NA,NA,NA,1,"Dominican Republic",0,1,8,7,8,7,19,2,2,2,NA,"Dominican Republic",120,2938,6.7,21.7,25.6,49.7,58.3,0.8,1,1.9,2.2,22,NA,NA,7,0.1,7.5,0.1,"Dominican Republic",26.9,2.9,NA,NA,NA,NA,NA,"Dominican Republic",130.79,"Dominican Republic",1338.9391,"Dominican Republic",0,0.00369003690036906,0.0246913580246914,-0.017857142857143,0,0.0276259461070518,0.511596208229996,18.0265666611594,649.634345982416,0.0237492171775901,0.855864982986493,0.035482006322908,2.54123418083909e-05,2816886090,3.54565939810996
"DZA","Algeria",2017,12.7,21.5,8.7,5.1,NA,192010.783,142.384203185789,1.00117836508315,20.2300414574917,102.87,0.647902696344899,197728207717.835,1.5000000001012,-0.467047148195618,4806.63125479311,5.59111590961664,0.94369001964476,1.95700247075081,41.136546,26.0101592363475,8.47775175490231,-0.848576593399048,0,"Northern Africa","Africa",11.7360690162844,-0.972376804527231,0.165045076530389,343933,9346469000,17.8758521427473,37,280994011,623,242.272165990289,586,0,"DAC",151589.135,379.186,973.828,831.184,682.413,NA,148.771,11.36,161473.281,NA,NA,NA,"Algeria",88.2194767661221,95.2886160837755,"Algeria",NA,0.239820003509521,6.53307724,NA,20.3336795171675,-4.30000000000005,39375521559.3069,5172925050881.62,NA,-1238809875.76889,22568187105000,93.3688466067864,93.3688466067864,15637.8385396206,643286664425.675,NA,0.05,0,NA,NA,NA,NA,NA,NA,NA,4.93800729455901,4.93800729455901,74.7,75.743,76.821,21,24.5,NA,195089996.337891,195089996.337891,NA,NA,NA,NA,NA,NA,15.372392970843,NA,NA,NA,1,"Algeria",0,1,3,2,6,2,5,3,3,3,1,"Algeria",148,3395,2.6,11.5,13.9,20,23,1.7,1.9,2.9,3.2,25,NA,NA,10,0.5,11.8,0.6,"Algeria",18.5,7.7,NA,NA,NA,NA,NA,NA,NA,"Algeria",57.701984,"Algeria",0,0.0611353711790392,0.0230769230769231,0.0333333333333334,0.0192307692307693,0.00904061810354178,0.122527872369136,19.2780187427141,1170.25240641902,0.00989600282616098,0.600726727979818,0.0472692748691564,1.73942303917914e-06,9346125067,4.72675354461173
"ECU","Ecuador",2017,7.1,23.3,3.8,1.2,956.729,172666.969,124.09140868848,50.0223874588401,10.1880068896461,95.69,0.603861006341435,102304671535.156,5.97039880954841,4.33701991894264,6127.14946730109,0.417335588666825,2.72722996049998,1.55335626648726,16.696944,25.3512211739167,8.7204849072871,-0.578315085172652,0,"Latin America and the Caribbean","Americas",1e-20,1.2673054039686,0.33,5834826,2004181000,88.3963715937807,128,903641171,1043,797.389819329302,915,0,"DAC",86805.367,8964.591,20773.413,11864.909,10045.426,1414.522,404.961,8491.284,145373.634,NA,NA,NA,"Ecuador",96.1797850860302,98.1185014084462,"Ecuador",NA,2.46214008331299,7.53717899,NA,21.4855873912769,2.61904215120865,21568247435.3374,24844928000,NA,-630838412.259198,106368164000,98.2131138410925,98.2131138410925,14214.7788878758,237343367063.244,44.7,0.13,0.134747274353271,1.6,21.5,33.8,50.1,4.7,14.3,9.4,0.932031656124835,0.932031656124835,74.577,76.972,79.395,12.4,14.4,NA,233759994.506836,233759994.506836,3.2,27.1,8.9,21.5,26.3,19.1,4.98372023451617,NA,NA,NA,1,"Ecuador",0,1,6,5,8,5,18,2,2,2,NA,"Ecuador",112,2559,9.1,6.7,7.6,21.2,25.5,0.4,0.4,1.2,1.5,6,NA,NA,23.1,0.4,9.8,0.1,"Ecuador",23.1,3.9,NA,NA,NA,NA,NA,"Ecuador",20.69,"Ecuador",3604.02,"Ecuador",0,-0.1256038647343,-0.183333333333333,-0.117647058823529,-0.2,0.0864050196998132,0.779426596424081,22.1949702777796,941.891940433265,0.0229902487990896,0.975641317893414,0.0195903175282791,5.70338178349453e-05,1998346174,1.95332837104441
